File;Restarts;Conflicts;Decisions;Propagations;Conflict Literals;Memory Used;CPU Time;Execution Time;Result
ENC3_RNDNNGR_76x34_01;254;87950;530533;87951960;7417890;114.00;4.53784;18.551100;SAT
ENC3_RNDNNGR_76x36_01;318;120114;723384;124232312;8083988;121.00;6.07154;23.248601;SAT
ENC3_RNDNNGR_76x50_01;7;1183;51935;3055682;54456;78.00;0.347592;2.642341;SAT
ENC3_RNDNNGR_78x24_01;509;186713;317103;171967301;10425030;110.00;16.6548;55.453193;SAT
ENC3_RNDNNGR_78x30_01;114;31050;470625;38619027;1390719;64.00;2.03779;9.465044;SAT
ENC3_RNDNNGR_78x45_01;510;193596;1908915;249482119;15461520;177.00;11.7877;36.574698;SAT
ENC3_RNDNNGR_79x35_01;5;594;25702;1184569;14150;45.00;0.057187;0.299131;SAT
ENC3_RNDNNGR_80x37_01;126;37695;392311;44461673;1762770;84.00;2.13214;8.766857;SAT
ENC3_RNDNNGR_80x38_01;511;214085;1326296;236302164;22611795;214.00;13.3197;46.051543;SAT
ENC3_RNDNNGR_80x50_01;63;16909;496681;39701270;573996;97.00;1.28773;4.001924;SAT
ENC3_RNDNNGR_80x80_01;15;3185;15579;5683724;232378;207.00;0.66288;6.463215;SAT
